transaction_id,user_id,amount,transaction_type,merchant_category,location,device_type,payment_method,hour,is_international,is_new_device,transactions_last_24h,avg_amount_last_30d,account_age_days,distance_from_usual_location_km,failed_transactions_last_24h,label
TXN1018656,U102739,713.02,POS,fuel,"Indore, MP",desktop,credit_card,8,0,0,0,1505.41,2297,2.7,0,0
TXN1018657,U102547,6778.14,ONLINE,healthcare,"Surat, GJ",desktop,debit_card,14,0,0,2,1756.36,1043,12.9,0,0
TXN1018658,U102548,3101.98,POS,insurance,"Jaipur, RJ",mobile,debit_card,12,0,0,2,5545.12,1425,23.0,0,0
TXN1018659,U103440,1781.94,ONLINE,healthcare,"Nagpur, MH",mobile,net_banking,19,0,0,1,1121.52,2437,13.8,0,0
TXN1018660,U100341,4298.66,UPI,insurance,"Guwahati, AS",desktop,debit_card,16,0,0,3,3595.25,3069,13.8,0,0
TXN1018661,U102339,8867.44,ONLINE,gaming,"Delhi, DL",tablet,net_banking,22,0,0,2,1781.76,1548,3.0,0,0
TXN1018662,U102215,25193.82,ONLINE,travel,"Surat, GJ",mobile,UPI,10,0,0,1,7261.61,1362,7.7,0,0
TXN1018663,U100737,2524.99,UPI,groceries,"Delhi, DL",desktop,credit_card,21,1,0,1,4474.4,3565,12.3,0,0
TXN1018664,U100761,935.9,ATM,gaming,"Mumbai, MH",mobile,UPI,21,0,0,2,2282.29,3093,0.9,0,0
TXN1018665,U102244,763.98,UPI,shopping,"Ahmedabad, GJ",mobile,debit_card,10,0,0,1,1198.08,2842,1.8,0,0
TXN1018666,U102262,42396.27,ONLINE,shopping,"Nagpur, MH",desktop,UPI,19,0,0,0,1497.89,3503,9.1,0,0
TXN1018667,U102072,225.41,ONLINE,food,"Chandigarh, CH",mobile,debit_card,21,0,0,1,1317.84,1185,2.6,1,0
TXN1018668,U101585,473.14,ATM,utilities,"Bhopal, MP",mobile,net_banking,22,0,0,1,1783.09,3155,6.9,0,0
TXN1018669,U102386,6292.27,UPI,groceries,"Nagpur, MH",mobile,net_banking,4,0,0,1,1579.44,1536,5.3,0,0
TXN1018670,U101127,557.39,POS,entertainment,"Hyderabad, TS",mobile,debit_card,6,0,0,1,1171.23,2322,22.4,0,0
TXN1018671,U100840,1739.49,UPI,entertainment,"Guwahati, AS",mobile,credit_card,17,0,0,1,1355.81,1190,1.7,0,0
TXN1018672,U102053,2371.56,BANK_TRANSFER,groceries,"Indore, MP",desktop,UPI,0,0,0,2,3404.81,606,15.7,0,0
TXN1018673,U102125,25095.93,UPI,education,"Hyderabad, TS",mobile,debit_card,19,0,0,0,2917.86,3430,0.3,0,0
TXN1018674,U102844,2714.52,ONLINE,entertainment,"Delhi, DL",mobile,net_banking,16,0,0,1,2379.32,2352,0.6,1,0
TXN1018675,U101426,371.63,ONLINE,groceries,"Chandigarh, CH",mobile,net_banking,10,0,0,0,1258.36,3361,3.7,0,0
TXN1018676,U102661,1036.63,POS,groceries,"Indore, MP",mobile,UPI,11,0,0,0,1998.41,153,1.0,0,0
TXN1018677,U103203,3151.64,POS,fuel,"Visakhapatnam, AP",mobile,UPI,9,0,0,0,3736.63,479,2.2,2,0
TXN1018678,U101458,3403.67,ONLINE,education,"Chandigarh, CH",tablet,credit_card,11,0,0,0,1403.12,2902,7.3,0,0
TXN1018679,U101874,2261.21,POS,shopping,"Patna, BR",mobile,debit_card,9,0,0,1,2593.27,1604,1.8,0,0
TXN1018680,U103181,231.74,BANK_TRANSFER,food,"Lucknow, UP",tablet,credit_card,15,0,0,0,625.63,3123,6.0,0,0
TXN1018681,U101048,2761.52,ATM,gaming,"Kolkata, WB",desktop,UPI,20,0,0,2,2414.83,3470,0.8,1,0
TXN1018682,U102504,1714.52,UPI,healthcare,"Chandigarh, CH",mobile,UPI,16,0,0,0,1379.19,990,9.2,0,0
TXN1018683,U101989,1164.78,UPI,shopping,"Mumbai, MH",mobile,UPI,23,0,0,1,1138.48,1902,5.9,0,0
TXN1018684,U101420,358.14,ONLINE,entertainment,"Ahmedabad, GJ",desktop,UPI,4,0,0,1,643.73,573,16.5,0,0
TXN1018685,U103021,1297.04,UPI,utilities,"Nagpur, MH",desktop,UPI,13,0,0,2,2007.27,492,16.6,0,0
TXN1018686,U100558,2871.53,POS,healthcare,"Visakhapatnam, AP",tablet,UPI,11,0,0,0,2010.47,1936,7.0,0,0
TXN1018687,U100124,1077.55,UPI,shopping,"Delhi, DL",mobile,debit_card,20,0,0,2,737.49,776,4.5,0,0
TXN1018688,U100741,1929.07,ATM,education,"Kolkata, WB",tablet,debit_card,15,0,0,0,551.33,3467,3.4,1,0
TXN1018689,U103064,1058.92,ONLINE,utilities,"Indore, MP",mobile,debit_card,18,0,0,2,1301.71,2719,2.4,0,0
TXN1018690,U101193,483.11,UPI,healthcare,"Nagpur, MH",mobile,UPI,6,0,0,2,373.0,3199,4.5,1,0
TXN1018691,U102371,1010.22,ONLINE,healthcare,"Delhi, DL",mobile,debit_card,19,0,0,2,1027.68,3553,38.3,0,0
TXN1018692,U100818,11915.11,ATM,education,"Surat, GJ",mobile,UPI,0,0,0,2,1660.01,1568,9.6,0,0
TXN1018693,U101692,2604.87,BANK_TRANSFER,groceries,"Hyderabad, TS",mobile,debit_card,5,0,0,3,2068.21,865,19.0,1,0
TXN1018694,U101801,2477.02,ONLINE,electronics,"Nagpur, MH",mobile,UPI,23,0,1,1,899.66,668,2.8,0,1
TXN1018695,U100872,1381.23,POS,gaming,"Pune, MH",desktop,debit_card,20,0,0,2,1311.05,2873,10.0,0,0
TXN1018696,U101332,557.35,BANK_TRANSFER,healthcare,"Nagpur, MH",mobile,debit_card,9,0,1,0,366.11,3315,18.9,0,0
TXN1018697,U100930,221.1,POS,food,"Indore, MP",mobile,UPI,15,0,0,1,573.49,2922,1.6,0,0
TXN1018698,U100348,1418.93,POS,gaming,"Lucknow, UP",mobile,UPI,11,0,0,1,1306.96,2412,3.3,0,0
TXN1018699,U101478,4301.09,POS,travel,"Delhi, DL",mobile,debit_card,4,0,0,2,1746.96,3551,5.0,0,0
TXN1018700,U101944,4434.36,UPI,education,"Surat, GJ",tablet,UPI,22,0,0,2,2430.39,685,10.3,1,0
TXN1018701,U100318,1935.24,ONLINE,food,"Nagpur, MH",desktop,debit_card,9,0,0,1,4918.14,2096,0.2,0,0
TXN1018702,U101239,8628.5,UPI,electronics,"Bengaluru, KA",mobile,UPI,8,0,0,1,4254.4,2371,21.2,1,0
TXN1018703,U101589,2098.55,ATM,insurance,"Patna, BR",desktop,debit_card,13,1,0,2,1716.76,1247,3.0,0,0
TXN1018704,U103254,11514.06,ATM,insurance,"Delhi, DL",mobile,net_banking,18,0,0,1,2658.25,1846,7.0,0,0
TXN1018705,U102106,3838.4,UPI,travel,"Surat, GJ",desktop,UPI,18,0,0,2,1571.53,266,2.5,0,0
TXN1018706,U103287,1099.78,ATM,food,"Indore, MP",desktop,debit_card,9,0,0,2,1588.23,2845,4.7,0,0
TXN1018707,U101808,10570.51,ONLINE,electronics,"Chandigarh, CH",desktop,debit_card,13,0,0,1,4981.37,1829,7.4,0,0
TXN1018708,U102807,5335.03,UPI,gaming,"Lucknow, UP",mobile,debit_card,19,0,0,3,2716.74,2422,4.1,0,0
TXN1018709,U100342,120625.3,ONLINE,education,"Patna, BR",mobile,credit_card,17,1,0,1,6155.18,3188,5.9,2,1
TXN1018710,U101946,9886.2,ONLINE,travel,"Ahmedabad, GJ",mobile,UPI,19,0,0,1,3365.26,719,44.4,0,0
TXN1018711,U101221,720.63,ONLINE,utilities,"Bengaluru, KA",desktop,UPI,4,1,0,2,1268.21,2155,20.8,0,0
TXN1018712,U102532,1879.27,UPI,entertainment,"Chandigarh, CH",mobile,UPI,11,1,0,2,2004.97,187,4.5,0,0
TXN1018713,U103067,1462.69,ONLINE,insurance,"Kolkata, WB",mobile,credit_card,23,0,0,1,919.29,2789,18.2,0,0
TXN1018714,U102469,4753.61,ONLINE,travel,"Delhi, DL",tablet,net_banking,17,0,0,1,1952.23,2864,6.3,0,0
TXN1018715,U100310,4375.11,BANK_TRANSFER,groceries,"Pune, MH",desktop,net_banking,13,0,0,4,1116.99,3018,13.6,0,0
TXN1018716,U102143,2223.95,ONLINE,shopping,"Pune, MH",mobile,debit_card,16,0,0,2,2013.1,3558,0.2,0,0
TXN1018717,U102585,1161.1,POS,utilities,"Pune, MH",desktop,UPI,19,0,0,2,1754.38,3241,1.2,0,0
TXN1018718,U100109,3804.09,BANK_TRANSFER,groceries,"Surat, GJ",mobile,UPI,13,0,0,0,1569.4,192,2.5,0,0
TXN1018719,U100602,1625.94,POS,food,"Kolkata, WB",desktop,UPI,19,0,0,2,1949.28,2094,25.4,0,0
TXN1018720,U102358,5839.74,UPI,gaming,"Visakhapatnam, AP",mobile,UPI,21,0,0,1,6363.12,2433,2.9,0,0
TXN1018721,U101098,1471.87,UPI,gaming,"Jaipur, RJ",mobile,net_banking,14,0,0,1,1012.04,1632,4.4,0,0
TXN1018722,U100210,11450.2,ONLINE,fuel,"Chandigarh, CH",mobile,net_banking,22,0,0,3,1186.78,124,1.4,0,0
TXN1018723,U103101,3021.46,POS,entertainment,"Delhi, DL",desktop,UPI,21,0,0,0,2891.23,1519,17.1,0,0
TXN1018724,U103326,544.45,ONLINE,utilities,"Chandigarh, CH",desktop,credit_card,20,0,0,0,1982.36,103,7.5,0,0
TXN1018725,U101285,289.64,BANK_TRANSFER,entertainment,"Bhopal, MP",mobile,UPI,18,0,0,3,985.28,2195,6.1,0,0
TXN1018726,U103477,5084.19,UPI,utilities,"Guwahati, AS",mobile,debit_card,19,0,0,1,5606.45,3408,11.6,0,0
TXN1018727,U102993,766.64,UPI,healthcare,"Delhi, DL",mobile,UPI,4,1,1,0,882.23,1318,6.0,0,0
TXN1018728,U101922,1397.34,UPI,shopping,"Visakhapatnam, AP",mobile,UPI,16,0,0,1,1503.54,729,3.9,0,0
TXN1018729,U102596,151.54,POS,groceries,"Bhopal, MP",mobile,UPI,6,0,0,3,678.44,1333,2.9,0,0
TXN1018730,U103270,1201.78,ONLINE,groceries,"Bengaluru, KA",mobile,UPI,22,0,0,3,2457.14,2075,1.6,1,0
TXN1018731,U102524,253.57,UPI,insurance,"Mumbai, MH",mobile,UPI,21,0,0,1,300.52,1304,6.6,0,0
TXN1018732,U101181,8884.97,ONLINE,shopping,"Guwahati, AS",desktop,credit_card,16,0,0,0,3313.62,1834,2.8,0,0
TXN1018733,U100692,1527.67,UPI,groceries,"Surat, GJ",mobile,credit_card,13,0,0,5,2098.62,1000,2.4,0,0
TXN1018734,U101478,7410.76,POS,insurance,"Delhi, DL",desktop,debit_card,20,0,0,1,1643.52,3551,3.5,0,0
TXN1018735,U100671,2243.45,BANK_TRANSFER,utilities,"Coimbatore, TN",mobile,credit_card,11,0,0,1,2901.34,1859,0.4,0,0
TXN1018736,U100076,1778.58,ATM,healthcare,"Bengaluru, KA",tablet,UPI,16,0,0,0,1592.17,1376,24.0,0,0
TXN1018737,U101567,13157.44,UPI,travel,"Delhi, DL",mobile,UPI,18,0,0,1,2236.41,2807,9.6,0,0
TXN1018738,U101153,3501.64,POS,entertainment,"Delhi, DL",mobile,UPI,19,0,0,1,2249.58,3190,9.7,0,0
TXN1018739,U100339,8076.3,POS,healthcare,"Bhopal, MP",tablet,credit_card,13,0,0,2,2961.0,1099,7.0,0,0
TXN1018740,U103046,3762.32,ONLINE,insurance,"Kolkata, WB",mobile,UPI,16,0,0,1,1297.55,2471,2.8,0,0
TXN1018741,U100422,721.92,BANK_TRANSFER,groceries,"Mumbai, MH",mobile,debit_card,22,0,0,3,1368.97,2658,41.0,0,0
TXN1018742,U102171,3127.58,POS,entertainment,"Coimbatore, TN",mobile,credit_card,12,0,0,0,1807.82,1473,1.5,0,0
TXN1018743,U101962,1453.31,UPI,groceries,"Jaipur, RJ",desktop,debit_card,18,0,0,1,1567.12,3251,7.0,0,0
TXN1018744,U103424,4178.63,UPI,shopping,"Visakhapatnam, AP",tablet,UPI,18,0,0,1,3191.22,2732,2147.9,0,0
TXN1018745,U100902,1355.71,POS,education,"Jaipur, RJ",tablet,UPI,11,0,0,1,1207.76,1545,12.8,3,0
TXN1018746,U100838,643.15,UPI,utilities,"Chennai, TN",desktop,credit_card,4,0,0,1,1144.94,2007,7.5,0,0
TXN1018747,U102162,6768.08,UPI,travel,"Coimbatore, TN",mobile,UPI,17,0,0,2,1748.2,1605,0.0,0,0
TXN1018748,U101929,1584.68,ONLINE,utilities,"Pune, MH",mobile,UPI,9,0,0,0,1773.4,2457,22.6,0,0
TXN1018749,U102842,994.75,UPI,food,"Nagpur, MH",mobile,net_banking,20,0,0,0,1416.28,486,1274.7,0,0
TXN1018750,U100616,1066.02,ATM,utilities,"Bhopal, MP",mobile,net_banking,19,0,0,0,693.8,127,8.5,2,0
TXN1018751,U101049,849.26,UPI,groceries,"Guwahati, AS",desktop,debit_card,14,0,0,1,1991.83,1444,1.4,0,0
TXN1018752,U100019,1714.39,BANK_TRANSFER,insurance,"Chennai, TN",mobile,UPI,21,0,0,0,758.5,1884,6.4,0,0
TXN1018753,U102501,5199.43,ONLINE,fuel,"Patna, BR",mobile,UPI,7,0,0,3,3168.44,345,2.1,1,0
TXN1018754,U101137,1619.6,BANK_TRANSFER,groceries,"Bengaluru, KA",mobile,credit_card,15,0,0,2,901.95,2528,24.3,0,0
TXN1018755,U100840,731.62,BANK_TRANSFER,utilities,"Guwahati, AS",mobile,credit_card,7,0,0,3,1089.25,1190,7.2,0,0
TXN1018756,U102089,6210.21,UPI,utilities,"Jaipur, RJ",mobile,UPI,13,0,0,3,3111.24,624,6.2,0,0
TXN1018757,U100892,331.87,UPI,fuel,"Coimbatore, TN",mobile,credit_card,14,0,0,1,1390.08,1262,16.6,0,0
TXN1018758,U100191,1055.38,BANK_TRANSFER,gaming,"Kolkata, WB",desktop,UPI,14,0,0,1,861.98,2512,11.2,0,1
TXN1018759,U100840,1022.17,ONLINE,healthcare,"Guwahati, AS",mobile,credit_card,12,0,1,1,1068.59,1190,2.5,0,0
TXN1018760,U102970,1020.28,ONLINE,gaming,"Visakhapatnam, AP",desktop,debit_card,21,0,0,0,977.86,1488,2486.8,0,0
TXN1018761,U102052,701.28,UPI,shopping,"Pune, MH",mobile,UPI,19,0,0,1,887.58,584,2.2,1,0
TXN1018762,U101618,3246.36,UPI,gaming,"Chandigarh, CH",desktop,debit_card,19,0,1,1,693.7,1142,22.4,0,0
TXN1018763,U101696,413.97,UPI,utilities,"Hyderabad, TS",mobile,UPI,18,0,0,1,784.67,1809,8.6,1,0
TXN1018764,U103488,208.8,POS,groceries,"Bhopal, MP",desktop,UPI,19,0,1,0,628.32,1818,8.6,0,0
TXN1018765,U100114,486.32,ONLINE,fuel,"Coimbatore, TN",mobile,UPI,19,0,0,0,1140.55,3276,5.1,0,0
TXN1018766,U100573,2549.25,ONLINE,electronics,"Nagpur, MH",mobile,credit_card,10,0,0,0,3266.17,86,12.5,0,0
TXN1018767,U103023,7662.23,UPI,gaming,"Mumbai, MH",desktop,debit_card,20,0,0,1,5289.36,2875,8.1,0,0
TXN1018768,U101843,2133.19,ONLINE,entertainment,"Guwahati, AS",mobile,credit_card,8,0,1,4,2612.12,2597,1756.2,0,1
TXN1018769,U103485,3257.79,UPI,electronics,"Chennai, TN",mobile,UPI,14,0,0,0,2822.93,2795,6.8,0,0
TXN1018770,U102371,854.96,UPI,shopping,"Surat, GJ",mobile,debit_card,17,0,1,0,892.73,3553,0.2,0,0
TXN1018771,U102509,5520.7,UPI,travel,"Kochi, KL",desktop,UPI,15,0,1,1,1021.71,301,1.1,0,0
TXN1018772,U101999,1682.14,POS,insurance,"Mumbai, MH",mobile,UPI,21,0,0,0,1361.35,94,16.2,0,0
TXN1018773,U100061,6807.8,UPI,utilities,"Kochi, KL",mobile,UPI,18,0,0,1,3612.99,822,5.9,0,0
TXN1018774,U103172,955.06,ONLINE,utilities,"Chennai, TN",desktop,UPI,9,0,0,0,1513.73,314,3.6,0,0
TXN1018775,U101802,1913.08,POS,food,"Bhopal, MP",desktop,UPI,18,0,0,4,3016.29,1662,4.6,0,0
TXN1018776,U100035,1540.73,BANK_TRANSFER,education,"Visakhapatnam, AP",mobile,net_banking,1,0,0,1,1008.09,1015,0.6,0,0
TXN1018777,U100751,3934.54,UPI,electronics,"Chandigarh, CH",mobile,UPI,22,0,0,2,1685.07,3296,4.2,0,0
TXN1018778,U101213,832.69,UPI,shopping,"Jaipur, RJ",tablet,UPI,15,0,0,0,1126.89,1248,26.9,0,0
TXN1018779,U101001,4968.79,UPI,education,"Kolkata, WB",mobile,debit_card,20,0,0,1,2710.87,1935,1.8,0,0
TXN1018780,U100101,129.72,UPI,utilities,"Chennai, TN",mobile,debit_card,13,0,0,1,389.39,1883,0.6,0,0
TXN1018781,U100982,668.2,UPI,food,"Chandigarh, CH",tablet,debit_card,20,1,0,1,1273.57,1870,5.5,0,0
TXN1018782,U103126,2278.09,UPI,fuel,"Lucknow, UP",mobile,UPI,11,0,0,2,2934.72,3061,4.2,0,0
TXN1018783,U102032,643.84,UPI,groceries,"Nagpur, MH",desktop,net_banking,22,0,0,0,2427.24,610,4.6,0,0
TXN1018784,U101145,7019.3,ONLINE,travel,"Chandigarh, CH",desktop,UPI,9,0,0,1,1443.23,3477,4.1,0,0
TXN1018785,U100309,646.4,ONLINE,utilities,"Surat, GJ",mobile,net_banking,14,0,0,0,632.32,1412,11.1,0,0
TXN1018786,U102615,513.87,ATM,food,"Ahmedabad, GJ",mobile,credit_card,19,0,0,0,1468.96,3454,0.7,0,0
TXN1018787,U102489,2130.04,ONLINE,entertainment,"Hyderabad, TS",mobile,UPI,8,0,0,2,1401.65,95,31.2,0,0
TXN1018788,U100009,3227.75,UPI,electronics,"Ahmedabad, GJ",desktop,credit_card,19,0,0,3,1812.62,1477,3.4,0,0
TXN1018789,U103480,2140.22,UPI,travel,"Kochi, KL",desktop,UPI,1,0,0,1,752.56,521,1.8,0,0
TXN1018790,U100938,6851.53,POS,fuel,"Delhi, DL",tablet,UPI,8,0,0,0,2409.78,1948,9.1,0,0
TXN1018791,U100931,500.74,UPI,healthcare,"Jaipur, RJ",mobile,credit_card,21,0,0,1,465.71,2819,3.8,4,0
TXN1018792,U101052,482.32,BANK_TRANSFER,fuel,"Coimbatore, TN",mobile,UPI,18,0,0,2,857.24,1369,1.0,1,0
TXN1018793,U103361,5253.6,UPI,electronics,"Kolkata, WB",desktop,credit_card,14,0,0,0,1465.66,3422,4.3,0,0
TXN1018794,U102939,2029.15,ATM,healthcare,"Hyderabad, TS",mobile,credit_card,3,0,0,1,3019.45,258,1.2,0,0
TXN1018795,U102202,2326.36,BANK_TRANSFER,travel,"Pune, MH",tablet,debit_card,22,0,0,3,1898.24,3430,6.3,1,0
TXN1018796,U101707,417.17,BANK_TRANSFER,fuel,"Chennai, TN",mobile,credit_card,23,0,0,3,1649.33,3417,0.6,0,0
TXN1018797,U101145,614.91,BANK_TRANSFER,food,"Chandigarh, CH",desktop,UPI,11,0,0,1,1471.09,3477,1.1,0,0
TXN1018798,U101171,2239.41,UPI,entertainment,"Coimbatore, TN",desktop,net_banking,19,0,0,2,951.28,2534,9.9,0,0
TXN1018799,U101137,569.37,POS,fuel,"Jaipur, RJ",mobile,credit_card,11,0,0,2,1274.72,2528,29.4,0,0
TXN1018800,U103014,951.39,ONLINE,entertainment,"Visakhapatnam, AP",mobile,UPI,20,0,0,2,2958.79,2208,9.6,0,0
TXN1018801,U102362,3151.03,BANK_TRANSFER,travel,"Lucknow, UP",tablet,UPI,9,0,0,1,1754.12,985,11.7,0,0
TXN1018802,U101391,1295.34,ONLINE,electronics,"Jaipur, RJ",mobile,net_banking,10,0,1,4,428.2,2138,1.0,3,0
TXN1018803,U103480,4946.09,ONLINE,electronics,"Kochi, KL",desktop,UPI,21,0,0,1,939.94,521,2.6,1,0
TXN1018804,U100635,4845.57,ONLINE,education,"Visakhapatnam, AP",mobile,debit_card,19,0,0,2,2389.66,1333,12.6,0,0
TXN1018805,U100263,2729.92,UPI,gaming,"Bengaluru, KA",mobile,debit_card,8,0,0,1,4676.45,1327,12.1,0,0
TXN1018806,U101270,10103.26,POS,travel,"Mumbai, MH",mobile,UPI,14,0,0,0,931.0,941,2.2,0,0
TXN1018807,U103438,593.41,ONLINE,insurance,"Patna, BR",desktop,credit_card,16,0,0,0,922.69,1741,1.0,0,0
TXN1018808,U100084,3733.37,BANK_TRANSFER,travel,"Patna, BR",mobile,UPI,11,0,0,1,883.96,2449,5.3,0,0
TXN1018809,U100283,868.59,ONLINE,utilities,"Bengaluru, KA",desktop,UPI,13,0,0,4,2085.06,3206,1.0,0,0
TXN1018810,U101190,2861.26,POS,entertainment,"Kolkata, WB",mobile,UPI,7,0,0,1,2330.45,219,4.1,0,0
TXN1018811,U103460,1161.46,UPI,utilities,"Lucknow, UP",mobile,UPI,21,0,0,3,1505.52,3048,1.7,0,0
TXN1018812,U101193,240.5,ONLINE,utilities,"Nagpur, MH",mobile,UPI,19,0,0,0,550.38,3199,7.8,0,0
TXN1018813,U102348,373.04,UPI,fuel,"Chennai, TN",mobile,UPI,23,0,0,0,2713.12,1986,3.1,0,0
TXN1018814,U103020,952.73,UPI,groceries,"Surat, GJ",mobile,UPI,4,0,0,1,1499.04,1719,1.3,0,0
TXN1018815,U102324,9415.76,POS,healthcare,"Jaipur, RJ",mobile,UPI,17,0,0,1,3242.47,1573,2.7,0,0
TXN1018816,U100317,2184.15,BANK_TRANSFER,insurance,"Ahmedabad, GJ",mobile,UPI,20,0,0,2,913.13,2399,4.7,4,0
TXN1018817,U100525,1664.97,ONLINE,entertainment,"Bengaluru, KA",mobile,UPI,14,0,0,4,966.62,3309,4.2,0,0
TXN1018818,U100919,4282.09,POS,healthcare,"Pune, MH",desktop,debit_card,14,0,0,0,2105.5,1551,5.9,0,0
TXN1018819,U102777,877.83,ATM,groceries,"Surat, GJ",desktop,debit_card,12,0,0,1,1600.09,2331,8.1,1,0
TXN1018820,U102802,1585.87,ATM,gaming,"Kolkata, WB",mobile,net_banking,5,0,0,1,2027.39,746,0.5,0,0
TXN1018821,U100605,787.28,UPI,food,"Patna, BR",mobile,UPI,18,0,0,0,2001.03,1628,0.1,0,0
TXN1018822,U101305,9174.62,BANK_TRANSFER,travel,"Ahmedabad, GJ",mobile,net_banking,18,0,0,1,3807.87,1772,0.4,0,0
TXN1018823,U100488,2961.96,UPI,healthcare,"Chennai, TN",mobile,credit_card,23,0,0,0,2476.12,2695,2.7,0,0
TXN1018824,U101628,4264.59,UPI,travel,"Delhi, DL",mobile,UPI,12,0,0,0,2529.74,2146,2.7,0,0
TXN1018825,U101255,183.47,POS,food,"Bengaluru, KA",desktop,credit_card,18,0,1,0,948.07,2938,12.9,0,0
TXN1018826,U103474,2010.64,ONLINE,healthcare,"Surat, GJ",mobile,UPI,22,0,0,0,2395.05,2169,4.5,0,0
TXN1018827,U101334,636.45,BANK_TRANSFER,groceries,"Bengaluru, KA",desktop,UPI,21,0,1,1,1279.9,3078,513.8,0,0
TXN1018828,U100165,9627.81,UPI,electronics,"Coimbatore, TN",desktop,credit_card,19,0,0,2,2234.68,497,0.8,0,0
TXN1018829,U101794,2972.14,UPI,healthcare,"Ahmedabad, GJ",desktop,debit_card,11,0,1,1,1523.32,1286,4.9,0,0
TXN1018830,U103167,6852.01,UPI,travel,"Hyderabad, TS",mobile,debit_card,18,0,0,2,4304.23,2656,2.0,0,0
TXN1018831,U101273,1250.92,BANK_TRANSFER,food,"Chandigarh, CH",mobile,UPI,10,0,0,1,3301.14,2627,4.4,0,0
TXN1018832,U102863,1515.07,POS,food,"Mumbai, MH",desktop,credit_card,23,0,0,0,2687.58,33,1.2,0,0
TXN1018833,U101428,12654.8,ONLINE,healthcare,"Surat, GJ",desktop,UPI,14,0,0,2,3076.03,2861,1608.9,0,1
TXN1018834,U101959,870.79,BANK_TRANSFER,groceries,"Delhi, DL",tablet,UPI,11,0,0,1,1773.96,940,1.6,0,0
TXN1018835,U101733,1840.65,BANK_TRANSFER,education,"Mumbai, MH",desktop,UPI,11,0,0,5,834.5,1516,10.6,0,1
TXN1018836,U103058,861.05,POS,food,"Hyderabad, TS",mobile,debit_card,20,0,0,1,3206.34,416,0.8,0,0
TXN1018837,U101958,13130.75,ONLINE,electronics,"Patna, BR",mobile,net_banking,16,0,0,2,3932.29,3071,0.2,0,1
TXN1018838,U101305,2615.4,UPI,fuel,"Ahmedabad, GJ",mobile,net_banking,16,0,0,1,4068.0,1772,10.5,0,0
TXN1018839,U102674,4613.89,POS,utilities,"Kolkata, WB",desktop,net_banking,17,0,0,4,6392.06,2715,1030.0,0,0
TXN1018840,U100167,2662.92,ONLINE,healthcare,"Lucknow, UP",desktop,net_banking,17,0,0,0,1019.14,3404,6.2,0,0
TXN1018841,U100956,2669.63,ATM,gaming,"Ahmedabad, GJ",mobile,UPI,18,0,0,1,2769.96,1903,2.3,0,0
TXN1018842,U101003,1993.76,UPI,electronics,"Indore, MP",mobile,UPI,17,0,0,0,1494.12,2023,6.2,0,0
TXN1018843,U101961,587.67,POS,food,"Nagpur, MH",mobile,debit_card,14,0,0,3,1597.33,2760,1.1,0,0
TXN1018844,U102917,1188.86,UPI,fuel,"Kolkata, WB",mobile,net_banking,23,0,0,1,2837.77,1562,0.3,0,0
TXN1018845,U101917,280.9,ONLINE,gaming,"Coimbatore, TN",mobile,net_banking,19,0,0,0,629.39,1268,1.4,0,0
TXN1018846,U101573,1257.32,ONLINE,entertainment,"Hyderabad, TS",desktop,UPI,21,0,0,4,2399.49,3457,6.4,1,0
TXN1018847,U100222,3693.05,ONLINE,electronics,"Lucknow, UP",mobile,net_banking,13,0,0,3,1735.04,463,13.3,0,0
TXN1018848,U103393,677.75,UPI,food,"Indore, MP",mobile,net_banking,20,0,0,1,2136.35,1115,0.3,0,0
TXN1018849,U101033,775.93,POS,utilities,"Bhopal, MP",desktop,UPI,3,0,0,1,761.03,3035,1.5,2,0
TXN1018850,U100439,500.18,POS,groceries,"Hyderabad, TS",mobile,net_banking,3,0,0,3,2440.91,398,2.6,2,0
TXN1018851,U102911,950.42,UPI,healthcare,"Patna, BR",tablet,debit_card,19,0,0,1,2671.59,693,6.5,0,0
TXN1018852,U103104,4905.83,UPI,gaming,"Bengaluru, KA",mobile,credit_card,17,0,0,3,1710.41,767,1038.3,0,0
TXN1018853,U101042,7335.38,ONLINE,education,"Jaipur, RJ",mobile,net_banking,18,0,0,0,1268.39,947,36.2,0,0
TXN1018854,U101891,2640.77,UPI,gaming,"Nagpur, MH",desktop,debit_card,16,0,0,0,1975.22,944,11.6,0,0
TXN1018855,U102730,818.26,UPI,groceries,"Ahmedabad, GJ",mobile,UPI,9,0,0,1,2506.24,2464,7.0,0,0
TXN1018856,U100076,6555.01,POS,education,"Bengaluru, KA",mobile,UPI,18,0,0,1,1725.41,1376,3.7,0,0
TXN1018857,U103458,780.64,POS,entertainment,"Nagpur, MH",mobile,UPI,8,0,0,2,1650.15,3187,4.0,0,0
TXN1018858,U101134,2998.6,ONLINE,healthcare,"Indore, MP",desktop,UPI,19,0,1,0,3818.45,966,790.3,0,1
TXN1018859,U101654,787.11,BANK_TRANSFER,groceries,"Indore, MP",mobile,credit_card,14,0,0,2,1647.3,1226,0.6,0,0
TXN1018860,U100168,9830.99,POS,travel,"Jaipur, RJ",tablet,credit_card,20,0,1,0,3103.39,659,2448.3,0,1
TXN1018861,U100154,4617.16,BANK_TRANSFER,healthcare,"Visakhapatnam, AP",mobile,credit_card,17,0,0,1,1710.52,1957,2.1,0,0
TXN1018862,U100389,13824.61,UPI,electronics,"Bhopal, MP",mobile,net_banking,15,0,0,1,5283.58,3280,2351.2,0,0
